"bateria","Tem_Instr_Violao_Viola","Tem_Instr_Guitarra","Tem_Instr_Cavaco","Tem_Instr_Sintetizador_Teclado","Tem_Instr_Piano","Tem_Instr_Metais","Tem_Instr_Madeiras","Tem_Instr_Cordas","BPM","VolMedio","PctCantada","PctRap","duracao","ano_lancamento","modo","gostou","maxdb","id_cliente"
"Acústica",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,124.765727890855,-8.43769274586623,84.6108586232029,0,249313,2000,"G",FALSE,0,"#ID5902"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,135.011293985784,-6.81633585123547,65.4512040599849,21.3090556682206,199836,2018,"g",TRUE,0,"#ID5902"
"Acústica",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,125.6047751986,-7.89215810653647,73.9940955324169,16.7712263289031,280977,2013,"b",FALSE,0,"#ID5902"
"Acústica",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,83.052865145083,-7.8458858824101,15.1954209442959,78.0987340503976,217916,2006,"N/A",FALSE,0,"#ID5902"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,110.136859666527,-7.01343501105427,17.8581179146885,60.5593399534737,315936,2012,"c",TRUE,0,"#ID5902"
"Eletrônica",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,111.812794118966,-7.61276451883976,69.106607204362,0,293183,2011,"G#",FALSE,0,"#ID5902"
"Acústica",TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,90.4890529720442,-9.02852332625486,72.0631220265178,0,160889,2018,"C#",FALSE,0,"#ID5902"
"Acústica",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,84.6403969018382,-7.71103230981298,81.916661520714,0,181998,2021,"N/A",TRUE,0,"#ID5902"
"Eletrônica",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,105.82931489097,-7.56130301573693,74.068695982219,0,272963,1997,"c",FALSE,0,"#ID5902"
"Nenhuma",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,115.359122587436,-8.05496281674989,80.3106094263681,0,285875,2012,"C#",FALSE,0,"#ID5902"
"Acústica",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,118.029656554361,-6.70959090737671,70.4872568465517,0,169264,2009,"E",FALSE,0,"#ID5902"
"Acústica",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,91.6003726569407,-9.90140050985198,78.0839677137522,0,181405,2014,"F",TRUE,0,"#ID5902"
"Acústica",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,82.0069183942438,-7.60607624293295,21.0367676875545,65.5822495521115,244659,2008,"a",FALSE,0,"#ID5902"
"Acústica",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,130.686165770014,-6.07662011795112,82.2499722840652,0,172014,2005,"a#",FALSE,0,"#ID5902"
"Acústica",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,80.1884081146486,-10.581994148154,76.0373795539197,0,197821,2021,"F",FALSE,0,"#ID5902"
"Acústica",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,123.699996830007,-15.3847607597576,35.2858379703197,0,413611,1943,"F",FALSE,0,"#ID5902"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,122.665500844826,-6.22176750116469,51.8340803765299,0,255079,2019,"d#",FALSE,0,"#ID5902"
"Acústica",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,116.809428839126,-12.310883279257,32.6759759421339,0,587520,1967,"N/A",FALSE,0,"#ID5902"
"Nenhuma",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,125.305126504478,-5.36407308917543,76.6495112049713,0,168956,2002,"g",FALSE,0,"#ID5902"
"Acústica",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,109.816455713472,-9.83900473357192,70.7591911225728,0,262001,1977,"a#",FALSE,0,"#ID5902"
"Acústica",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,143.086058063249,-7.18865326843067,72.5481766791891,0,273664,1989,"C",FALSE,0,"#ID5902"
"Acústica",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,153.523968193829,-5.84590276489001,64.819941810361,0,343165,1999,"E",FALSE,0,"#ID5902"
"Acústica",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,115.006546589512,-7.82776586233972,33.6189023013523,0,365189,2006,"C#",FALSE,0,"#ID5902"
"Acústica",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,104.859202885229,-5.64214331767653,18.9451478251746,58.2749436892539,199099,1996,"d",TRUE,0,"#ID5902"
"Acústica",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,135.348885481289,-4.7919496163813,68.766055828173,38.1948843794136,235799,1988,"c",FALSE,0,"#ID5902"
"Acústica",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,126.365275165675,-17.0565189133271,35.0908455721277,0,345900,1988,"D#",FALSE,0,"#ID5902"
"Acústica",FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,81.5298601362908,-13.9897036071847,76.6319915111357,0,197330,2021,"b",TRUE,0,"#ID5902"
"Acústica",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,120.766095952106,-14.3672536233671,25.4615996198036,0,507432,1969,"F",FALSE,0,"#ID5902"
"Eletrônica",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,167.143570828659,-5.3680419285711,62.4678812411487,0,156198,2019,"A#",FALSE,0,"#ID5902"
"Eletrônica",FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,110.460948776886,-6.51746742852094,13.2318250567731,68.3429493855209,233474,1996,"d",FALSE,0,"#ID5902"
"Acústica",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,64.1626604269047,-8.78446548991009,67.4684059307285,0,255530,1978,"a",FALSE,0,"#ID5902"
"Acústica",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,122.644188932464,-16.7124085873545,38.2941313571243,0,389166,1977,"N/A",TRUE,0,"#ID5902"
"Acústica",TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,86.9427040162015,-10.2709305668556,75.49561003497,0,242444,2020,"N/A",FALSE,0,"#ID5902"
"Acústica",TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,77.2874016698203,-10.0481555836798,72.4063671864153,0,159623,2021,"G#",TRUE,0,"#ID5902"
"Acústica",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,154.649663487882,-6.68086853935721,71.4086109487914,19.7425693242285,308118,2010,"d",FALSE,0,"#ID5902"
"Acústica",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,112.369285653488,-5.70952069230493,29.5816410608394,0,346643,1982,"C",FALSE,0,"#ID5902"
"Acústica",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,106.895015179362,-7.25167285466208,74.779808389347,0,190123,2001,"a#",FALSE,0,"#ID5902"
"Eletrônica",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,113.025955874831,-7.16698392257587,24.3635043366946,72.054487494907,179870,2008,"N/A",FALSE,0,"#ID5902"
"Acústica",TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,106.770775212271,-6.26256175546229,72.7916158120035,0,232990,2008,"d",FALSE,0,"#ID5902"
"Acústica",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,80.1648778782875,-10.1563763217491,77.6370044848805,0,164569,1999,"a",FALSE,0,"#ID5902"
"Acústica",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,103.495228519525,-9.4238393148261,80.1010765564189,0,302916,2005,"D",FALSE,0,"#ID5902"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,163.687376179811,-6.56877351561258,58.7323039488769,21.2650497911092,127843,2018,"b",FALSE,0,"#ID5902"
"Eletrônica",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,122.203082453017,-8.55972868774785,46.0548343226355,0,336365,1945,"N/A",FALSE,0,"#ID5902"
"Acústica",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,79.3068352719059,-9.36590014748326,76.5573560695995,0,177227,2021,"a",FALSE,0,"#ID5902"
"Acústica",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,111.940552508602,-15.1329192654801,70.2907493797591,0,235229,2007,"A#",FALSE,0,"#ID5902"
"Acústica",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,106.26077187845,-6.10110861531014,0,0,286158,1999,"N/A",FALSE,0,"#ID5902"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,139.222475864925,-5.96089066080598,61.6211109922839,0,165252,2020,"G",TRUE,0,"#ID5902"
"Nenhuma",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,121.109345961533,-6.1848795318366,82.0637772464484,0,234512,2014,"g",FALSE,0,"#ID5902"
"Acústica",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,123.481293717682,-8.76839153949137,71.5824956856981,0,176348,2010,"C",FALSE,0,"#ID5902"
"Acústica",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,133.982740488633,-8.44084088745866,43.568209887138,0,365416,2012,"g",FALSE,0,"#ID5902"
"Acústica",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,76.8083035671053,-7.69509526788336,62.9641756259927,0,174507,2015,"F",FALSE,0,"#ID5902"
"Acústica",TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,87.6722962153077,-9.45311476794235,74.3265367236004,0,213308,2021,"d",FALSE,0,"#ID5902"
"Acústica",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,109.546989180241,-12.1587378949221,67.1563674236978,0,250241,2010,"f",TRUE,0,"#ID5902"
"Acústica",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,109.566808115161,-7.30713901926014,23.758057424142,54.5082011655716,231704,1989,"C",FALSE,0,"#ID5902"
"Acústica",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,88.9386960015408,-8.6629323909,80.4173161866188,0,233786,2015,"C",TRUE,0,"#ID5902"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,111.122987959364,-4.87863583361469,67.683806873249,23.0776649398889,181580,2019,"g",FALSE,0,"#ID5902"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,112.746033818736,-8.38710790261008,23.7510607714592,78.9401830876781,239403,2001,"f",TRUE,0,"#ID5902"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,97.0900820222308,-5.17735216070205,21.7685908260044,78.483595747553,270137,2010,"C",FALSE,0,"#ID5902"
"Acústica",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,137.304355592575,-8.70933345021202,72.7924931812987,40.0657012579937,316142,1991,"F",FALSE,0,"#ID5902"
"Acústica",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,122.53572667133,-6.88843434134057,70.4790060961664,0,154019,1977,"C",FALSE,0,"#ID5902"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,101.974981784593,-6.387365923929,22.5331131427793,61.551136773697,179019,2005,"f",TRUE,0,"#ID5902"
"Acústica",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,126.535078009866,-7.26128852919487,71.6593994015104,0,190036,2016,"E",FALSE,0,"#ID5902"
"Acústica",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,109.958449933604,-6.04108967917813,70.567805875339,17.5497062428402,287581,1997,"d",FALSE,0,"#ID5902"
"Eletrônica",TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,128.925075063906,-7.18594339953443,60.3433099596815,0,217484,2019,"F",TRUE,0,"#ID5902"
"Nenhuma",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,117.519476818171,-7.97994754603315,69.8862721548971,0,189566,2013,"G#",FALSE,0,"#ID5902"
"Acústica",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,91.2012625336876,-10.8765802073171,71.9519704169624,0,206867,1989,"a",FALSE,0,"#ID5902"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,117.464877870088,-7.32710182940794,24.043568448311,70.4960471548861,289183,2005,"e",FALSE,0,"#ID5902"
"Acústica",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,114.545337076236,-8.16350704507087,70.3828234632326,0,202685,2016,"C",TRUE,0,"#ID5902"
"Acústica",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,61.9084774325779,-9.52141133742172,76.6019056737938,0,188467,2019,"a#",TRUE,0,"#ID5902"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,138.861338355929,-6.94255693724176,61.2691439624015,0,148642,2019,"G",FALSE,0,"#ID5902"
"Eletrônica",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,119.807461555268,-5.13397205835394,36.281181199863,0,380135,1958,"N/A",TRUE,0,"#ID5902"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,151.707171445582,-7.08021633227939,52.2698205208594,0,217883,2019,"F",FALSE,0,"#ID5902"
"Acústica",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,80.4274551700537,-7.11973580403504,87.1005946206211,0,162880,2015,"A#",TRUE,0,"#ID5902"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,96.0338114105752,-7.51456677292394,26.582131830832,65.7854356065315,254584,2003,"C",FALSE,0,"#ID5902"
"Acústica",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,112.68229376787,-11.6258866966217,78.0739094522608,0,172335,2001,"d",FALSE,0,"#ID5902"
"Acústica",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,57.2671384285532,-8.09030123098968,66.8704507678304,0,201100,2015,"g#",FALSE,0,"#ID5902"
"Acústica",FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,91.7856580284345,-7.94988032277798,17.5192273022617,67.6987716514589,263668,2000,"N/A",TRUE,0,"#ID5902"
"Acústica",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,94.2058011599271,-7.57913779512636,75.7334927509705,0,223701,2017,"G",FALSE,0,"#ID5902"
"Eletrônica",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,121.053112918815,-6.3901334199265,17.0541370089706,41.4496428038725,167572,2003,"a",FALSE,0,"#ID5902"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,145.255909572983,-7.01854887177608,69.5267736626976,16.993710377128,185794,2018,"C",FALSE,0,"#ID5902"
"Acústica",TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,88.8641023913261,-14.9452791811408,77.8294547290593,0,173985,2020,"N/A",FALSE,0,"#ID5902"
"Acústica",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,146.013135828223,-7.147363701402,72.7869237912396,0,254880,1971,"c",FALSE,0,"#ID5902"
"Eletrônica",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,117.800208672423,-11.3902737492968,21.6383450235073,0,304325,1968,"F",FALSE,0,"#ID5902"
"Eletrônica",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,101.579608392,-9.76702011612664,85.9726237129483,0,313080,2003,"G#",FALSE,0,"#ID5902"
"Acústica",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,108.720714700049,-11.9021793731077,71.8168205451054,0,197969,1983,"f",FALSE,0,"#ID5902"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,94.5118150270424,-7.54549735268798,25.4713179880306,72.9166695285265,236047,2010,"c",FALSE,0,"#ID5902"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,185.538072688507,-6.0903825359178,63.7783289325361,0,181093,2021,"a",FALSE,0,"#ID5902"
"Acústica",TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,81.5435637941678,-6.76553022446523,74.0393359433414,0,242422,2018,"G#",FALSE,0,"#ID5902"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,101.848426395014,-8.06867366837475,18.4536411453144,78.3274580342786,278281,2005,"e",FALSE,0,"#ID5902"
"Acústica",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,99.6354916772682,-8.79652182038553,16.0716894841874,70.485916937731,243666,2021,"c",TRUE,0,"#ID5902"
"Acústica",TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,100.110845980899,-7.67964758193885,78.9217250133681,0,203481,1997,"c",FALSE,0,"#ID5902"
"Acústica",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,161.161393973858,-5.15895369857034,67.3701914682914,0,302318,1987,"E",FALSE,0,"#ID5902"
"Acústica",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,120.396434966659,-8.85304791436464,50.4928892391725,0,205291,1977,"C",FALSE,0,"#ID5902"
"Acústica",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,76.7305424820483,-12.6294076483295,79.511083837342,0,180559,2021,"B",TRUE,0,"#ID5902"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,123.467820153818,-6.17454801810626,64.2432791357991,0,143733,2020,"c",FALSE,0,"#ID5902"
"Eletrônica",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,163.571331387707,-7.21138100792921,68.7491869048949,18.6402320577838,174288,2020,"a",TRUE,0,"#ID5902"
"Acústica",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,97.6309594525999,-7.28295318486868,77.4156026603876,22.0821805395886,241061,2005,"f#",FALSE,0,"#ID5902"
"Eletrônica",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,108.964096786502,-6.61434521855181,73.9962123539633,0,290625,1997,"b",FALSE,0,"#ID5902"
"Nenhuma",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,100.138548271818,-8.68857446917865,79.6520666323271,19.9376342265297,283950,2009,"c#",FALSE,0,"#ID5902"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,155.983258306909,-7.01570615954319,56.2690271019411,0,190229,2021,"F#",FALSE,0,"#ID5902"
"Nenhuma",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,121.07312568547,-7.36149623834507,77.1020517919741,22.3085090991219,216862,2010,"f#",FALSE,0,"#ID5902"
"Acústica",TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,105.86501526654,-9.63512640474287,76.209638067858,0,218275,2007,"G#",FALSE,0,"#ID5902"
"Acústica",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,157.573299073571,-7.01494284261171,69.1479949787102,0,167158,1995,"a",FALSE,0,"#ID5902"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,126.292131317581,-6.22259311602371,59.6819600636274,0,123297,2020,"g",FALSE,0,"#ID5902"
"Acústica",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,105.579630958671,-5.45144243555278,72.7864193873851,0,118233,2005,"g#",FALSE,0,"#ID5902"
"Eletrônica",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,125.828575549147,-14.6897506442024,43.5547762307204,0,226986,1956,"G#",FALSE,0,"#ID5902"
"Eletrônica",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,128.526238223946,-8.31171832072255,57.6173756984409,0,394069,1942,"d",FALSE,0,"#ID5902"
"Acústica",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,112.913371814208,-7.45181202662572,78.5009027853205,0,166322,2016,"D",TRUE,0,"#ID5902"
"Nenhuma",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,88.1342019613212,-6.98620002757179,67.3496976645147,0,235417,2020,"C",FALSE,0,"#ID5902"
"Acústica",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,123.641578938004,-10.0770617148172,47.4838539171077,0,323180,2011,"A#",FALSE,0,"#ID5902"
"Eletrônica",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,89.9502598261721,-7.44967756126375,18.2069300684379,62.0395466471232,293278,2015,"e",FALSE,0,"#ID5902"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,166.361996492306,-6.46854608629452,62.0126631644155,0,215797,2017,"N/A",TRUE,0,"#ID5902"
"Acústica",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,100.128262264142,-10.9832962426217,77.2381649215308,0,210068,2001,"C",FALSE,0,"#ID5902"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,134.206334983707,-6.64653773251407,64.7680603173961,21.2157780779736,178528,2019,"F",FALSE,0,"#ID5902"
"Acústica",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,92.4701548030527,-6.97755911574903,9.76472264029995,91.5736625102048,319649,2000,"N/A",TRUE,0,"#ID5902"
"Acústica",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,131.916647217554,-6.85922103248562,69.451718724296,0,202027,1984,"D",FALSE,0,"#ID5902"
"Acústica",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,121.14161072879,-10.3126923836058,29.7135537677028,0,449638,1961,"G#",FALSE,0,"#ID5902"
"Acústica",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,90.1894249472987,-6.09720883586947,80.8620310878778,0,155212,2020,"g",TRUE,0,"#ID5902"
"Eletrônica",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,104.45700963964,-6.16718536306098,77.8139900821659,0,259147,2019,"d",FALSE,0,"#ID5902"
"Acústica",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,108.646137140075,-7.06818799505169,29.6336316290431,72.8344040574487,230137,2007,"f#",FALSE,0,"#ID5902"
"Acústica",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,125.749490436515,-15.1755926544799,39.5359920638462,0,228874,1975,"F",FALSE,0,"#ID5902"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,108.986818996891,-6.32125771824662,18.3492921561629,68.6310594928447,227714,2013,"C",FALSE,0,"#ID5902"
"Eletrônica",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,142.539827572605,-8.90387987074555,63.6426148822794,0,179841,2020,"d",FALSE,0,"#ID5902"
"Acústica",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,101.049526607416,-5.32188222920437,22.2245325719197,76.9060345295826,264862,2014,"N/A",FALSE,0,"#ID5902"
"Acústica",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,84.2016023211327,-10.4740651176927,75.7287312644604,0,169131,2015,"G",FALSE,0,"#ID5902"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,170.311443952883,-7.5501342356528,67.2622831184175,0,165980,2021,"b",FALSE,0,"#ID5902"
"Acústica",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,119.679579034383,-9.0467145339859,72.0041402784842,31.8683968510838,232268,1961,"D#",FALSE,0,"#ID5902"
"Nenhuma",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,130.248894926472,-6.89183622858964,43.0194718372686,0,260346,1956,"G",FALSE,0,"#ID5902"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,108.356502359418,-6.06598471809579,32.8019872247743,74.3996779514108,174581,1992,"A#",TRUE,0,"#ID5902"
"Acústica",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,98.8795964474404,-4.06943530638815,78.0902212721827,0,181697,2002,"d#",FALSE,0,"#ID5902"
"Acústica",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,104.893951164208,-6.87224014202439,25.0292317257869,79.6830153160876,260011,2003,"a",FALSE,0,"#ID5902"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,147.389245337181,-6.59168063105462,57.8932858586369,0,240238,2020,"a#",FALSE,0,"#ID5902"
"Acústica",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,110.283077771431,-5.57136457678133,67.7424966402052,0,364142,1985,"G",FALSE,0,"#ID5902"
"Acústica",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,83.1110248728924,-9.29772525678642,79.4232339251693,0,184305,2014,"A#",TRUE,0,"#ID5902"
"Eletrônica",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,130.384103985197,-7.1197249451436,53.2873068050012,0,227997,2019,"a",FALSE,0,"#ID5902"
"Acústica",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,96.2976755282866,-9.35884686879851,72.4752258879547,0,174328,1990,"e",FALSE,0,"#ID5902"
"Eletrônica",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,80.7784641003922,-5.88515115416506,75.511306943423,0,213542,2013,"f",FALSE,0,"#ID5902"
"Eletrônica",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,116.726861888711,-4.90400661294871,56.4932458847401,0,347872,1967,"G#",TRUE,0,"#ID5902"
"Acústica",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,113.680011361025,-6.94502240886884,15.3995973932326,71.1850434334084,236344,2002,"f",FALSE,0,"#ID5902"
